id,case_number,date_time,latitude,longitude,type,place_description,police_district
13543836,JH364158,2024-07-27 14:57:00,41.724647183,-87.625129679,RECKLESS FIREARM DISCHARGE,STREET,006
13543175,JH363493,2024-07-27 00:45:00,41.917161635,-87.726959751,RECKLESS FIREARM DISCHARGE,SIDEWALK,025
13544166,JH364613,2024-07-27 22:18:00,41.668055035,-87.641583472,RECKLESS FIREARM DISCHARGE,ALLEY,005
13544186,JH364660,2024-07-27 23:00:00,41.822245225,-87.690948128,RECKLESS FIREARM DISCHARGE,STREET,009
13543272,JH363580,2024-07-27 04:29:00,41.906807192,-87.719130062,RECKLESS FIREARM DISCHARGE,STREET,025
13543312,JH363544,2024-07-27 03:13:00,41.759374549,-87.588385593,RECKLESS FIREARM DISCHARGE,STREET,003
13543992,JH364394,2024-07-27 18:49:00,41.805820086,-87.673407538,RECKLESS FIREARM DISCHARGE,STREET,009
13543397,JH363632,2024-07-27 04:28:00,41.89773632,-87.746724879,RECKLESS FIREARM DISCHARGE,STREET,015
13544838,JH365371,2024-07-28 02:00:00,41.809924338,-87.669866067,RECKLESS FIREARM DISCHARGE,STREET,009
13544357,JH364884,2024-07-28 04:50:00,41.795039184,-87.708499875,RECKLESS FIREARM DISCHARGE,STREET,008
13544461,JH364945,2024-07-28 06:33:00,41.846375152,-87.701757657,RECKLESS FIREARM DISCHARGE,STREET,010
13544234,JH364749,2024-07-28 01:11:00,41.922515917,-87.738028176,RECKLESS FIREARM DISCHARGE,STREET,025
13544726,JH365282,2024-07-28 12:55:00,41.797689015,-87.619298094,RECKLESS FIREARM DISCHARGE,STREET,002
13544296,JH364819,2024-07-28 03:00:00,41.880559137,-87.702038065,RECKLESS FIREARM DISCHARGE,STREET,011
13544475,JH364986,2024-07-28 05:27:00,41.690187887,-87.612081913,RECKLESS FIREARM DISCHARGE,SIDEWALK,005
13544389,JH364882,2024-07-28 04:12:00,41.749938072,-87.724098159,RECKLESS FIREARM DISCHARGE,STREET,008
13544435,JH364941,2024-07-28 00:13:00,41.679268926,-87.633508806,RECKLESS FIREARM DISCHARGE,DRIVEWAY - RESIDENTIAL,005
13545364,JH366029,2024-07-29 02:39:00,41.783917607,-87.613925358,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13545751,JH366428,2024-07-29 11:07:00,41.690486111,-87.627851381,RECKLESS FIREARM DISCHARGE,STREET,005
13545377,JH366039,2024-07-29 02:44:00,41.925354342,-87.737671067,RECKLESS FIREARM DISCHARGE,ALLEY,025
13545362,JH366026,2024-07-29 02:25:00,41.818576901,-87.60810075,RECKLESS FIREARM DISCHARGE,STREET,002
13546410,JH367187,2024-07-29 20:19:00,41.767168314,-87.595183165,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13545324,JH365982,2024-07-29 01:10:00,41.765723954,-87.680735513,RECKLESS FIREARM DISCHARGE,ALLEY,008
13546828,JH367730,2024-07-30 09:49:00,41.684227831,-87.627656163,RECKLESS FIREARM DISCHARGE,ALLEY,005
13546495,JH367364,2024-07-30 00:19:00,41.656887755,-87.611593623,RECKLESS FIREARM DISCHARGE,STREET,005
13547242,JH368300,2024-07-30 16:42:00,41.738878239,-87.652208082,RECKLESS FIREARM DISCHARGE,ALLEY,006
13546918,JH367594,2024-07-30 08:00:00,41.802568941,-87.663593233,RECKLESS FIREARM DISCHARGE,STREET,009
13547822,JH368827,2024-07-31 02:28:00,41.781776856,-87.597857154,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13549221,JH370507,2024-07-31 01:00:00,41.767526575,-87.684544198,RECKLESS FIREARM DISCHARGE,ALLEY,008
13548005,JH369057,2024-07-31 09:12:00,41.747632947,-87.706262675,RECKLESS FIREARM DISCHARGE,ALLEY,008
13548128,JH369255,2024-07-31 11:31:00,41.76139887,-87.714958417,RECKLESS FIREARM DISCHARGE,STREET,008
13547843,JH368862,2024-07-31 03:10:00,41.776524313,-87.700636028,RECKLESS FIREARM DISCHARGE,STREET,008
13549407,JH370870,2024-08-01 15:07:00,41.789808667,-87.671756654,RECKLESS FIREARM DISCHARGE,ALLEY,007
13549874,JH371380,2024-08-01 21:32:00,41.910495209,-87.72268772,RECKLESS FIREARM DISCHARGE,ALLEY,025
13548822,JH370189,2024-08-01 01:23:00,41.704050576,-87.62061339,RECKLESS FIREARM DISCHARGE,STREET,005
13548904,JH370231,2024-08-01 03:04:00,41.753257488,-87.727504405,RECKLESS FIREARM DISCHARGE,STREET,008
13551002,JH372777,2024-08-02 22:48:00,41.747654608,-87.707215243,RECKLESS FIREARM DISCHARGE,ALLEY,008
13550118,JH371612,2024-08-02 01:41:00,41.667957202,-87.640376717,RECKLESS FIREARM DISCHARGE,ALLEY,005
13550221,JH371792,2024-08-02 09:52:00,41.669834719,-87.640440764,RECKLESS FIREARM DISCHARGE,ALLEY,005
13550219,JH371815,2024-08-02 10:22:00,41.777731245,-87.658579665,RECKLESS FIREARM DISCHARGE,STREET,007
13550956,JH372725,2024-08-02 22:16:00,41.772296804,-87.620290973,RECKLESS FIREARM DISCHARGE,ALLEY,003
13551113,JH372898,2024-08-03 01:56:00,41.863566693,-87.723876035,RECKLESS FIREARM DISCHARGE,STREET,010
13551145,JH372915,2024-08-03 02:27:00,41.80766439,-87.643080342,RECKLESS FIREARM DISCHARGE,STREET,009
13552181,JH373950,2024-08-03 20:30:00,41.809746097,-87.674658405,RECKLESS FIREARM DISCHARGE,STREET,009
13551027,JH372863,2024-08-03 01:12:00,41.77332305,-87.587425027,RECKLESS FIREARM DISCHARGE,ALLEY,003
13551069,JH372913,2024-08-03 01:24:00,41.736623295,-87.647281975,RECKLESS FIREARM DISCHARGE,ALLEY,006
13552400,JH374361,2024-08-04 06:02:00,41.712155991,-87.624838296,RECKLESS FIREARM DISCHARGE,STREET,005
13552829,JH374927,2024-08-04 00:50:00,41.775162461,-87.77010374,RECKLESS FIREARM DISCHARGE,ALLEY,008
13552192,JH374172,2024-08-04 01:01:00,41.767632287,-87.690657471,RECKLESS FIREARM DISCHARGE,ALLEY,008
13552458,JH374339,2024-08-04 05:00:00,41.801634875,-87.616147829,RECKLESS FIREARM DISCHARGE,STREET,002
13552513,JH374470,2024-08-04 09:18:00,41.774864117,-87.611287982,RECKLESS FIREARM DISCHARGE,ALLEY,003
13552465,JH374387,2024-08-04 00:01:00,41.79050697,-87.617492983,RECKLESS FIREARM DISCHARGE,STREET,002
13552298,JH374265,2024-08-04 03:08:00,41.767595267,-87.689437173,RECKLESS FIREARM DISCHARGE,ALLEY,008
13552338,JH374317,2024-08-04 04:21:00,41.870392528,-87.753187195,RECKLESS FIREARM DISCHARGE,STREET,015
13553153,JH375284,2024-08-04 20:06:00,41.858550845,-87.706659603,RECKLESS FIREARM DISCHARGE,SIDEWALK,010
13553214,JH375213,2024-08-04 19:16:00,41.808576965,-87.667979944,RECKLESS FIREARM DISCHARGE,ALLEY,009
13553191,JH375308,2024-08-04 20:39:00,41.866337511,-87.711426017,RECKLESS FIREARM DISCHARGE,ALLEY,011
13552878,JH374881,2024-08-04 05:07:00,41.803694932,-87.616443947,RECKLESS FIREARM DISCHARGE,STREET,002
13552259,JH374232,2024-08-04 02:26:00,41.784708168,-87.625444428,RECKLESS FIREARM DISCHARGE,ALLEY,003
13552385,JH374350,2024-08-04 05:13:00,41.683377174,-87.633054272,RECKLESS FIREARM DISCHARGE,ALLEY,005
13554211,JH376617,2024-08-05 19:34:00,41.763838221,-87.671074158,RECKLESS FIREARM DISCHARGE,STREET,007
13553420,JH375541,2024-08-05 01:39:00,41.806387355,-87.681922199,RECKLESS FIREARM DISCHARGE,SIDEWALK,009
13554476,JH376897,2024-08-06 01:02:00,41.776186702,-87.700624681,RECKLESS FIREARM DISCHARGE,STREET,008
13554522,JH376925,2024-08-06 01:29:00,41.758247275,-87.623598532,RECKLESS FIREARM DISCHARGE,STREET,006
13555758,JH378324,2024-08-07 03:08:00,41.787226229,-87.698495746,RECKLESS FIREARM DISCHARGE,STREET,008
13555738,JH378303,2024-08-07 02:08:00,41.903146051,-87.756641346,RECKLESS FIREARM DISCHARGE,ALLEY,025
13555747,JH378309,2024-08-07 02:08:00,41.87287164,-87.696910949,RECKLESS FIREARM DISCHARGE,ALLEY,011
13555859,JH378356,2024-08-07 05:05:00,41.777061266,-87.625231566,RECKLESS FIREARM DISCHARGE,STREET,003
13555697,JH378275,2024-08-07 01:43:00,41.803834871,-87.694080917,RECKLESS FIREARM DISCHARGE,STREET,009
13555752,JH378319,2024-08-07 02:35:00,41.840091587,-87.704905754,RECKLESS FIREARM DISCHARGE,STREET,010
13556983,JH379737,2024-08-07 23:13:00,41.921596952,-87.74501822,RECKLESS FIREARM DISCHARGE,STREET,025
13556723,JH379476,2024-08-07 21:06:00,41.843478551,-87.726958669,RECKLESS FIREARM DISCHARGE,ALLEY,010
13557829,JH380803,2024-08-08 23:22:00,41.844729244,-87.729431498,RECKLESS FIREARM DISCHARGE,ALLEY,010
13557822,JH380782,2024-08-08 22:43:00,41.780145476,-87.68611455,RECKLESS FIREARM DISCHARGE,SIDEWALK,008
13557815,JH380816,2024-08-08 23:27:00,41.858861146,-87.725590967,RECKLESS FIREARM DISCHARGE,STREET,010
13556903,JH379656,2024-08-08 02:59:00,41.775813138,-87.603391493,RECKLESS FIREARM DISCHARGE,STREET,003
13556843,JH379622,2024-08-08 00:33:00,41.850232329,-87.684303745,RECKLESS FIREARM DISCHARGE,STREET,010
13557506,JH380518,2024-08-08 17:50:00,41.853080471,-87.693032875,RECKLESS FIREARM DISCHARGE,STREET,010
13556882,JH379645,2024-08-08 02:13:00,41.761318711,-87.61837828,RECKLESS FIREARM DISCHARGE,ALLEY,003
13557811,JH380777,2024-08-08 21:48:00,41.86807033,-87.718785076,RECKLESS FIREARM DISCHARGE,ALLEY,011
13557817,JH380722,2024-08-08 21:20:00,41.773424557,-87.625146923,RECKLESS FIREARM DISCHARGE,STREET,003
13558851,JH382030,2024-08-09 21:20:00,41.676213251,-87.621689299,RECKLESS FIREARM DISCHARGE,ALLEY,005
13558480,JH381725,2024-08-09 17:01:00,41.837206734,-87.649548133,RECKLESS FIREARM DISCHARGE,ALLEY,009
13559218,JH382551,2024-08-09 21:43:00,41.88576823,-87.761325751,RECKLESS FIREARM DISCHARGE,ALLEY,015
13558027,JH380994,2024-08-09 06:03:00,41.861819338,-87.71528402,RECKLESS FIREARM DISCHARGE,ALLEY,010
13557945,JH380934,2024-08-09 02:47:00,41.660086808,-87.634097125,RECKLESS FIREARM DISCHARGE,ALLEY,005
13558890,JH382180,2024-08-10 01:03:00,41.740480379,-87.713686171,RECKLESS FIREARM DISCHARGE,STREET,008
13558868,JH382124,2024-08-10 00:05:00,41.776058214,-87.608290348,RECKLESS FIREARM DISCHARGE,STREET,003
13559866,JH383363,2024-08-10 23:39:00,41.801122852,-87.749095927,RECKLESS FIREARM DISCHARGE,STREET,008
13560077,JH383523,2024-08-10 23:24:00,41.821104285,-87.619918506,RECKLESS FIREARM DISCHARGE,STREET,002
13559957,JH383326,2024-08-10 21:50:00,41.787244137,-87.595392927,RECKLESS FIREARM DISCHARGE,STREET,002
13559047,JH382295,2024-08-10 04:52:00,41.918777103,-87.744720782,RECKLESS FIREARM DISCHARGE,STREET,025
13560505,JH384078,2024-08-11 14:51:00,41.768031597,-87.571049401,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),003
13560673,JH384403,2024-08-11 17:44:00,41.812539872,-87.609900257,RECKLESS FIREARM DISCHARGE,STREET,002
13561376,JH385102,2024-08-11 20:00:00,41.88301997,-87.766605275,RECKLESS FIREARM DISCHARGE,SIDEWALK,015
13560575,JH384173,2024-08-11 16:05:00,41.847752625,-87.700235638,RECKLESS FIREARM DISCHARGE,STREET,010
13561642,JH385382,2024-08-12 15:30:00,41.791904042,-87.622391283,RECKLESS FIREARM DISCHARGE,STREET,002
13561023,JH384733,2024-08-12 03:18:00,41.792927024,-87.698659522,RECKLESS FIREARM DISCHARGE,STREET,008
13562095,JH385967,2024-08-13 01:52:00,41.776070273,-87.592969398,RECKLESS FIREARM DISCHARGE,STREET,003
13562995,JH387058,2024-08-13 21:17:00,41.789461594,-87.67296297,RECKLESS FIREARM DISCHARGE,STREET,007
13562233,JH386055,2024-08-13 06:20:00,41.710336267,-87.624799679,RECKLESS FIREARM DISCHARGE,STREET,005
13564263,JH388501,2024-08-14 22:52:00,41.702925956,-87.620702711,RECKLESS FIREARM DISCHARGE,ALLEY,005
13563164,JH387247,2024-08-14 01:56:00,41.715411248,-87.615191632,RECKLESS FIREARM DISCHARGE,ALLEY,005
13564021,JH388321,2024-08-14 19:05:00,41.862076364,-87.723838793,RECKLESS FIREARM DISCHARGE,STREET,010
13565296,JH389777,2024-08-15 22:11:00,41.917174921,-87.725838988,RECKLESS FIREARM DISCHARGE,SIDEWALK,025
13564452,JH388710,2024-08-15 06:58:00,41.781915817,-87.686162745,RECKLESS FIREARM DISCHARGE,STREET,008
13566300,JH390996,2024-08-16 21:14:00,41.793439355,-87.629279533,RECKLESS FIREARM DISCHARGE,STREET,002
13566417,JH391170,2024-08-16 23:30:00,41.811315901,-87.669903061,RECKLESS FIREARM DISCHARGE,STREET,009
13566406,JH391169,2024-08-17 02:22:00,41.913663933,-87.775368685,RECKLESS FIREARM DISCHARGE,STREET,025
13566504,JH391221,2024-08-17 00:53:00,41.764899756,-87.615255831,RECKLESS FIREARM DISCHARGE,ALLEY,003
13567274,JH392148,2024-08-17 20:05:00,41.755906211,-87.657708819,RECKLESS FIREARM DISCHARGE,STREET,006
13566397,JH391159,2024-08-17 02:01:00,41.869147789,-87.704400963,RECKLESS FIREARM DISCHARGE,STREET,011
13566522,JH391254,2024-08-17 05:14:00,41.737575882,-87.619403786,RECKLESS FIREARM DISCHARGE,STREET,006
13566972,JH391824,2024-08-17 15:19:00,41.794297638,-87.64639223,RECKLESS FIREARM DISCHARGE,STREET,009
13567536,JH392496,2024-08-18 04:44:00,41.769845631,-87.572299952,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13567376,JH392361,2024-08-18 00:56:00,41.900965739,-87.774116455,RECKLESS FIREARM DISCHARGE,STREET,015
13567504,JH392466,2024-08-18 04:05:00,41.894427099,-87.723608442,RECKLESS FIREARM DISCHARGE,STREET,011
13568304,JH393444,2024-08-18 21:58:00,41.873187107,-87.743670577,RECKLESS FIREARM DISCHARGE,STREET,011
13567664,JH392483,2024-08-18 03:58:00,41.765808102,-87.609567749,RECKLESS FIREARM DISCHARGE,STREET,003
13568246,JH393306,2024-08-18 19:37:00,41.800765694,-87.663549662,RECKLESS FIREARM DISCHARGE,STREET,009
13568275,JH393397,2024-08-18 21:10:00,41.75420485,-87.649378012,RECKLESS FIREARM DISCHARGE,STREET,006
13568759,JH393937,2024-08-19 11:09:00,41.899495767,-87.726208608,RECKLESS FIREARM DISCHARGE,STREET,011
13568579,JH393627,2024-08-19 04:04:00,41.929606217,-87.755058053,RECKLESS FIREARM DISCHARGE,STREET,025
13570440,JH395758,2024-08-19 02:26:00,41.803734907,-87.724685448,RECKLESS FIREARM DISCHARGE,DRIVEWAY - RESIDENTIAL,008
13568389,JH393523,2024-08-19 00:08:00,41.872586355,-87.721679151,RECKLESS FIREARM DISCHARGE,STREET,011
13568813,JH393996,2024-08-19 11:51:00,41.772889088,-87.619771178,RECKLESS FIREARM DISCHARGE,ALLEY,003
13569485,JH394808,2024-08-19 23:52:00,41.877041862,-87.729237541,RECKLESS FIREARM DISCHARGE,STREET,011
13568905,JH393873,2024-08-19 03:11:00,41.877702421,-87.768440504,RECKLESS FIREARM DISCHARGE,STREET,015
13568572,JH393638,2024-08-19 04:56:00,41.773366215,-87.583516584,RECKLESS FIREARM DISCHARGE,ALLEY,003
13569427,JH394780,2024-08-19 23:09:00,41.761596782,-87.57694609,RECKLESS FIREARM DISCHARGE,STREET,003
13570049,JH395460,2024-08-20 14:22:00,41.894876922,-87.762537358,RECKLESS FIREARM DISCHARGE,ALLEY,015
13569504,JH394828,2024-08-20 00:50:00,41.751480925,-87.656992959,RECKLESS FIREARM DISCHARGE,STREET,006
13577936,JH405019,2024-08-08 04:14:00,41.782114375,-87.612574248,RECKLESS FIREARM DISCHARGE,STREET,003
13570524,JH396022,2024-08-20 23:35:00,41.737817092,-87.609706255,RECKLESS FIREARM DISCHARGE,STREET,006
13569840,JH395194,2024-08-20 11:31:00,41.877677517,-87.770074746,RECKLESS FIREARM DISCHARGE,SIDEWALK,015
13571522,JH397230,2024-08-21 22:43:00,41.810321481,-87.746899519,RECKLESS FIREARM DISCHARGE,SIDEWALK,008
13570749,JH396188,2024-08-21 04:36:00,41.682581726,-87.617529981,RECKLESS FIREARM DISCHARGE,SIDEWALK,005
13571452,JH397137,2024-08-21 20:47:00,41.800420426,-87.734725538,RECKLESS FIREARM DISCHARGE,STREET,008
13572311,JH398245,2024-08-22 19:06:00,41.765876047,-87.669916875,RECKLESS FIREARM DISCHARGE,STREET,007
13571628,JH397284,2024-08-22 00:23:00,41.876778257,-87.745602036,RECKLESS FIREARM DISCHARGE,STREET,015
13571690,JH397338,2024-08-22 03:03:00,41.819363514,-87.61493017,RECKLESS FIREARM DISCHARGE,ALLEY,002
13571617,JH397315,2024-08-22 01:52:00,41.847032912,-87.73438296,RECKLESS FIREARM DISCHARGE,STREET,010
13575014,JH401386,2024-08-24 00:00:00,41.798446155,-87.617048895,RECKLESS FIREARM DISCHARGE,STREET,002
13572734,JH005040,2024-08-23 06:16:00,41.761883564,-87.580498096,RECKLESS FIREARM DISCHARGE,STREET,003
13572618,JH398565,2024-08-23 02:25:00,41.784895894,-87.618974395,RECKLESS FIREARM DISCHARGE,STREET,003
13573661,JH399802,2024-08-24 03:00:00,41.930823169,-87.756399463,RECKLESS FIREARM DISCHARGE,ALLEY,025
13574522,JH400874,2024-08-24 23:41:00,41.797786838,-87.616058709,RECKLESS FIREARM DISCHARGE,ALLEY,002
13573740,JH399811,2024-08-24 02:48:00,41.80943226,-87.700352664,RECKLESS FIREARM DISCHARGE,ALLEY,009
13573550,JH399720,2024-08-24 00:34:00,41.908147062,-87.719771138,RECKLESS FIREARM DISCHARGE,STREET,025
13574024,JH400176,2024-08-24 11:48:00,41.754856394,-87.663547086,RECKLESS FIREARM DISCHARGE,ALLEY,006
13574444,JH400788,2024-08-24 21:13:00,41.778481649,-87.737719655,RECKLESS FIREARM DISCHARGE,STREET,008
13573570,JH399771,2024-08-24 01:46:00,41.930766847,-87.753934044,RECKLESS FIREARM DISCHARGE,STREET,025
13574518,JH400868,2024-08-24 21:59:00,41.808729939,-87.743176325,RECKLESS FIREARM DISCHARGE,ALLEY,008
13573558,JH399735,2024-08-24 01:16:00,41.767652672,-87.73036018,RECKLESS FIREARM DISCHARGE,STREET,008
13574531,JH400882,2024-08-24 23:41:00,41.73793837,-87.72639532,RECKLESS FIREARM DISCHARGE,STREET,008
12952652,JG116614,2023-01-15 00:21:00,41.713399541,-87.628468909,RECKLESS FIREARM DISCHARGE,ALLEY,005
12988831,JG159892,2023-02-20 17:49:00,41.760697593,-87.666132675,RECKLESS FIREARM DISCHARGE,STREET,007
12942129,JG104313,2023-01-04 15:15:00,41.780698263,-87.615633225,RECKLESS FIREARM DISCHARGE,ALLEY,003
12974985,JG143325,2023-02-06 19:24:00,41.83755548,-87.634087834,RECKLESS FIREARM DISCHARGE,ALLEY,009
13027950,JG206738,2023-04-01 00:41:00,41.84912495,-87.680659301,RECKLESS FIREARM DISCHARGE,STREET,010
12966560,JG133109,2023-01-28 19:24:00,41.699930742,-87.619190495,RECKLESS FIREARM DISCHARGE,STREET,005
13015364,JG191781,2023-03-20 01:09:00,41.935223068,-87.743614017,RECKLESS FIREARM DISCHARGE,STREET,025
12980286,JG149518,2023-02-12 03:08:00,41.873842885,-87.763216559,RECKLESS FIREARM DISCHARGE,SIDEWALK,015
13008060,JG183047,2023-03-12 15:58:00,41.769185126,-87.582861452,RECKLESS FIREARM DISCHARGE,ALLEY,003
13016899,JG193528,2023-03-21 11:37:00,41.761711423,-87.700290409,RECKLESS FIREARM DISCHARGE,ALLEY,008
13006520,JG181153,2023-03-10 19:30:00,41.751827826,-87.73538612,RECKLESS FIREARM DISCHARGE,STREET,008
13014562,JG190825,2023-03-19 03:27:00,41.840280765,-87.713458245,RECKLESS FIREARM DISCHARGE,STREET,010
12968451,JG135350,2023-01-30 21:26:00,41.653576257,-87.608253161,RECKLESS FIREARM DISCHARGE,VACANT LOT / LAND,005
13012963,JG188878,2023-03-17 11:20:00,41.88281685,-87.766596053,RECKLESS FIREARM DISCHARGE,SIDEWALK,015
13034532,JG214278,2023-04-07 09:58:00,41.895559512,-87.735957252,RECKLESS FIREARM DISCHARGE,STREET,011
12945066,JG107682,2023-01-07 13:55:00,41.668913517,-87.62305438,RECKLESS FIREARM DISCHARGE,STREET,005
12977042,JG145730,2023-02-08 19:54:00,41.759689277,-87.584874347,RECKLESS FIREARM DISCHARGE,ALLEY,003
13030707,JG210043,2023-04-03 19:48:00,41.798056635,-87.701245776,RECKLESS FIREARM DISCHARGE,ALLEY,009
12987853,JG158660,2023-02-19 00:00:00,41.761858695,-87.684385041,RECKLESS FIREARM DISCHARGE,SIDEWALK,008
12990597,JG161650,2023-02-21 22:00:00,41.846955465,-87.727465356,RECKLESS FIREARM DISCHARGE,STREET,010
12987244,JG157978,2023-02-19 03:16:00,41.925429555,-87.751266739,RECKLESS FIREARM DISCHARGE,STREET,025
13014310,JG190576,2023-03-18 16:01:00,41.723924643,-87.630364971,RECKLESS FIREARM DISCHARGE,STREET,006
12938792,JG100636,2023-01-01 12:55:00,41.747657989,-87.602307009,RECKLESS FIREARM DISCHARGE,STREET,006
12969439,JG136520,2023-01-31 22:09:00,41.670243641,-87.626026428,RECKLESS FIREARM DISCHARGE,STREET,005
12980245,JG149464,2023-02-12 00:50:00,41.921112192,-87.801476911,RECKLESS FIREARM DISCHARGE,STREET,025
12945396,JG108081,2023-01-07 20:53:00,41.791818086,-87.696631582,RECKLESS FIREARM DISCHARGE,STREET,008
13028216,JG207005,2023-04-01 03:18:00,41.783998689,-87.734218321,RECKLESS FIREARM DISCHARGE,STREET,008
12966603,JG133141,2023-01-28 20:30:00,41.836408411,-87.675434587,RECKLESS FIREARM DISCHARGE,STREET,009
12959861,JG124983,2023-01-22 01:59:00,41.921536324,-87.736460933,RECKLESS FIREARM DISCHARGE,STREET,025
12951431,JG115234,2023-01-13 18:59:00,41.668317472,-87.624748203,RECKLESS FIREARM DISCHARGE,STREET,005
12949927,JG113371,2023-01-12 01:04:00,41.844737047,-87.656507143,RECKLESS FIREARM DISCHARGE,STREET,009
13036890,JG217156,2023-04-10 02:12:00,41.815074792,-87.687098293,RECKLESS FIREARM DISCHARGE,ALLEY,009
12993953,JG166031,2023-02-25 20:25:00,41.768710718,-87.718216689,RECKLESS FIREARM DISCHARGE,STREET,008
13021745,JG199326,2023-03-26 04:00:00,41.712296375,-87.605150718,RECKLESS FIREARM DISCHARGE,STREET,005
12980279,JG149484,2023-02-12 01:53:00,41.800427448,-87.690322548,RECKLESS FIREARM DISCHARGE,STREET,009
13018544,JG195552,2023-03-22 23:43:00,41.922519725,-87.772021205,RECKLESS FIREARM DISCHARGE,STREET,025
13030916,JG210208,2023-04-03 21:58:00,41.763666319,-87.599423896,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
12941831,JG103999,2023-01-04 11:03:00,41.703131768,-87.613654754,RECKLESS FIREARM DISCHARGE,STREET,005
12938566,JG100357,2023-01-01 07:41:00,41.813558308,-87.669960623,RECKLESS FIREARM DISCHARGE,STREET,009
12938338,JG100106,2023-01-01 01:31:00,41.84506764,-87.731685422,RECKLESS FIREARM DISCHARGE,ALLEY,010
12981994,JG151549,2023-02-13 17:52:00,41.779807413,-87.739892542,RECKLESS FIREARM DISCHARGE,SIDEWALK,008
12987185,JG157897,2023-02-19 01:13:00,41.79710018,-87.673177946,RECKLESS FIREARM DISCHARGE,STREET,009
12963881,JG129654,2023-01-25 23:31:00,41.69773606,-87.630445188,RECKLESS FIREARM DISCHARGE,STREET,005
12982058,JG151682,2023-02-13 19:17:00,41.87571153,-87.7582246,RECKLESS FIREARM DISCHARGE,ALLEY,015
12945369,JG108019,2023-01-07 18:59:00,41.779213408,-87.61560212,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
12999502,JG172738,2023-03-01 23:38:00,41.881277136,-87.761575121,RECKLESS FIREARM DISCHARGE,ALLEY,015
12970623,JG138024,2023-02-02 09:24:00,41.718103563,-87.598286922,RECKLESS FIREARM DISCHARGE,STREET,005
13031265,JG210513,2023-04-04 11:12:00,41.87852563,-87.750848011,RECKLESS FIREARM DISCHARGE,ALLEY,015
12942632,JG104928,2023-01-05 02:09:00,41.888854698,-87.725898046,RECKLESS FIREARM DISCHARGE,STREET,011
12974097,JG142152,2023-02-06 01:19:00,41.806701446,-87.751693471,RECKLESS FIREARM DISCHARGE,ALLEY,008
13024801,JG202944,2023-03-29 00:44:00,41.934007072,-87.731916074,RECKLESS FIREARM DISCHARGE,OTHER (SPECIFY),025
13025987,JG204238,2023-03-30 04:55:00,41.777174999,-87.701186897,RECKLESS FIREARM DISCHARGE,ALLEY,008
13024738,JG202851,2023-03-28 23:14:00,41.87682553,-87.723096477,RECKLESS FIREARM DISCHARGE,STREET,011
12941763,JG103871,2023-01-01 00:00:00,41.777051138,-87.708645181,RECKLESS FIREARM DISCHARGE,ALLEY,008
12981224,JG150580,2023-02-13 01:23:00,41.871860592,-87.707183161,RECKLESS FIREARM DISCHARGE,ALLEY,011
13029901,JG209006,2023-04-03 01:50:00,41.813317962,-87.69190672,RECKLESS FIREARM DISCHARGE,STREET,009
12990211,JG161365,2023-02-21 23:55:00,41.656527347,-87.602332158,RECKLESS FIREARM DISCHARGE,SIDEWALK,005
13017614,JG194402,2023-03-22 03:14:00,41.757269363,-87.647850123,RECKLESS FIREARM DISCHARGE,ALLEY,006
13021552,JG199132,2023-03-25 21:38:00,41.813150465,-87.694351456,RECKLESS FIREARM DISCHARGE,SIDEWALK,009
13031932,JG211323,2023-04-04 21:54:00,41.785122107,-87.775850258,RECKLESS FIREARM DISCHARGE,STREET,008
12982896,JG152578,2023-02-14 14:22:00,41.858389604,-87.710313674,RECKLESS FIREARM DISCHARGE,STREET,010
12947098,JG110107,2023-01-09 17:10:00,41.761494853,-87.586957254,RECKLESS FIREARM DISCHARGE,STREET,003
12943498,JG105932,2023-01-05 21:52:00,41.7440489,-87.662065439,RECKLESS FIREARM DISCHARGE,STREET,006
13028912,JG207863,2023-04-02 01:14:00,41.760425937,-87.694134409,RECKLESS FIREARM DISCHARGE,STREET,008
12978891,JG147876,2023-02-10 16:01:00,41.664662471,-87.637853832,RECKLESS FIREARM DISCHARGE,STREET,005
12952399,JG116336,2023-01-14 18:11:00,41.758498088,-87.609693875,RECKLESS FIREARM DISCHARGE,ALLEY,003
12979375,JG148332,2023-02-10 23:37:00,41.846239997,-87.712707063,RECKLESS FIREARM DISCHARGE,STREET,010
12994006,JG166193,2023-02-26 02:35:00,41.914423094,-87.726478653,RECKLESS FIREARM DISCHARGE,ALLEY,025
12958354,JG123222,2023-01-20 13:55:00,41.656287505,-87.597003209,RECKLESS FIREARM DISCHARGE,SIDEWALK,005
13008000,JG182940,2023-03-12 14:27:00,41.861663993,-87.733604005,RECKLESS FIREARM DISCHARGE,ALLEY,010
12988073,JG158918,2023-02-19 20:19:00,41.848888074,-87.713698143,RECKLESS FIREARM DISCHARGE,STREET,010
12941812,JG104018,2023-01-04 11:01:00,41.702427109,-87.607646015,RECKLESS FIREARM DISCHARGE,STREET,005
13014594,JG190839,2023-03-19 04:02:00,41.898968319,-87.729225609,RECKLESS FIREARM DISCHARGE,STREET,011
